statecode,state,districtcode,districtname,marketcode,marketname,latitude,longitude
AP,Andhra Pradesh,16,West Godavari,972,Narsapuram APMC,16.59065920020698,81.68916773684451
AP,Andhra Pradesh,16,West Godavari,1165,Nidadavolu APMC,16.96916503036804,81.60527067841198
AP,Andhra Pradesh,16,West Godavari,980,Palakole APMC,16.495649259197208,81.71393181972908
AP,Andhra Pradesh,16,West Godavari,353,Penugonda APMC,16.637695013949102,81.59619373598264
AP,Andhra Pradesh,16,West Godavari,994,Polavaram APMC,16.62275640230137,81.70490423525938
AP,Andhra Pradesh,16,West Godavari,1028,Tadepalligudem APMC,16.745185014634913,81.47455432483099
AP,Andhra Pradesh,16,West Godavari,1031,Tanuku APMC,16.6595031331625,81.64869189016996
AP,Andhra Pradesh,16,West Godavari,2263,Undi APMC,16.678870778164484,81.53885963196244
AP,Andhra Pradesh,16,West Godavari,1042,Ungatur APMC,16.76729329569008,81.63068248717946
AR,Arunachal Pradesh,17,Changlang,1691,Miao APMC,27.449181734466798,96.52737007107562
AR,Arunachal Pradesh,18,East Kameng,2530,Seppa APMC,27.543186836919716,92.92708079610787
AR,Arunachal Pradesh,19,East Siang,347,Pasighat APMC,28.074744108185623,95.34891474766086
AR,Arunachal Pradesh,21,Lohit,2533,Anjaw APMC,28.07577189878403,96.81921092867574
AR,Arunachal Pradesh,21,Lohit,379,Tezu APMC,28.253673854022804,96.27928914501682
AR,Arunachal Pradesh,22,Lower Dibang Valley,1092,Roing APMC,28.311380494271685,95.84914732131705
AR,Arunachal Pradesh,23,Lower Subansiri,1093,Ziro APMC,27.5899130796217,93.83370262532176
AR,Arunachal Pradesh,24,Papum Pore,2532,Kurung Kumey APMC,27.944985106226113,93.37573422589979
AR,Arunachal Pradesh,24,Papum Pore,20,Naharlagun APMC,27.14507858796588,93.7784927712988
AR,Arunachal Pradesh,25,Tawang,380,Tawang APMC,27.64434533487597,91.90624396304163
AR,Arunachal Pradesh,26,Tirap,1690,Khonsa APMC,27.031023374683826,95.53537149315873
AR,Arunachal Pradesh,27,Upper Siang,2531,Yingkiong APMC,28.73616028536279,95.06416490154938
AR,Arunachal Pradesh,28,Upper Subansiri,1693,Daporijo APMC,28.209423507406008,94.02390804393286
AR,Arunachal Pradesh,29,West Kameng,1689,Bomdila APMC,27.3695291544132,92.41831056447313
AR,Arunachal Pradesh,30,West Siang,1692,Along APMC,28.475742103923317,94.56472280722399
AS,Assam,31,Barpeta,4238,Alupatty Char APMC,26.340941292683045,91.16886634897217
AS,Assam,31,Barpeta,4295,Barpeta Road APMC,26.60578637451221,90.95011274184718
AS,Assam,31,Barpeta,385,Bohorihat APMC,26.4473514542227,90.66365228083339
AS,Assam,31,Barpeta,381,Howly APMC,26.3916789217505,90.98925586032908
AS,Assam,31,Barpeta,4294,Mandia APMC,26.304111003181724,91.01644007457223
AS,Assam,32,Bongaigaon,4828,Bijni APMC,26.47197908498963,90.77007972786564
AS,Assam,32,Bongaigaon,1705,Bongiagaon APMC,26.52945148174449,90.50848418905844
AS,Assam,33,Cachar,4296,Bhaga APMC,24.478330173089226,92.80374536346812
AS,Assam,33,Cachar,4241,Fatakbazar APMC,24.81060032918938,93.15221642069501
AS,Assam,33,Cachar,4243,Gobindapur APMC,24.732257734923994,92.88113620723453
AS,Assam,33,Cachar,4244,Kashipur APMC,24.94474653022397,92.70341937559962
AS,Assam,33,Cachar,4245,Koroikandi APMC,24.947138041990296,93.31391352934817
AS,Assam,33,Cachar,4242,Lakhipur APMC,24.733450808389335,93.03649386249157
AS,Assam,33,Cachar,4246,Sonabarighat APMC,24.71723524373043,92.84204440093374
AS,Assam,34,Darrang,4247,Balugaon APMC,26.786632787058643,92.75835500009994
AS,Assam,34,Darrang,4248,Banglagarh APMC,26.64838527671095,92.6593363940096
AS,Assam,34,Darrang,4249,Besimari APMC,26.672162084699224,92.20407861318033
AS,Assam,34,Darrang,21,Kharupetia APMC,26.491062788390366,92.23126000841415
AS,Assam,34,Darrang,4250,Tangni APMC,26.48446514072107,92.1955634408399
AS,Assam,35,Dhemaji,4832,Dhemaji APMC,27.681029946051822,94.70459976505654
AS,Assam,35,Dhemaji,388,Silapathar APMC,27.55955723203763,94.75152855146507
AS,Assam,36,Dhubri,4253,Bilasipara APMC,26.21274109859838,90.23421803979666
AS,Assam,36,Dhubri,4254,Chapar APMC,26.295867371963578,90.39625267360792
AS,Assam,36,Dhubri,4255,Dhubri APMC,26.022147898974954,89.97710552605763
AS,Assam,36,Dhubri,22,Gauripur APMC,26.131375947142743,89.92262911601189
AS,Assam,37,Dibrugarh,1709,Dibrugarh APMC,27.422633642781825,94.8693114158504
AS,Assam,38,Goalpara,4256,Darangiri Banana Market APMC,26.081759930784173,90.53230963015687
AS,Assam,38,Goalpara,1706,Goalpara APMC,25.99277348230941,90.5980026898506
AS,Assam,38,Goalpara,4257,Jaleswar APMC,26.038734188041605,90.26020085583554
AS,Assam,38,Goalpara,4258,Krishnai APMC,26.07840150514753,90.82557539053965
AS,Assam,38,Goalpara,4259,Lakhipur APMC,26.13378680042118,90.27628907252347
AS,Assam,38,Goalpara,4261,Simlitola APMC,26.036884651395756,90.89182389693671
AS,Assam,38,Goalpara,4260,Sonari APMC,26.15745240339829,90.60131312044625
AS,Assam,39,Golaghat,4262,Dergaon APMC,26.772422216824634,93.79853088145856
AS,Assam,39,Golaghat,386,Golaghat APMC,26.5433618954026,93.99509223826611
AS,Assam,39,Golaghat,4263,Gomariguri APMC,26.6555783373716,93.86997950156497
AS,Assam,39,Golaghat,4264,Sarupathar APMC,26.146584451441054,93.90911757547566
AS,Assam,40,Hailakandi,4826,Ainakhal APMC,24.8265489468862,92.76105622219842
AS,Assam,40,Hailakandi,4827,Algapur APMC,24.81127482329255,92.63776602587373
AS,Assam,40,Hailakandi,4837,Harbartganj APMC,24.65023566763137,92.58696345155066
AS,Assam,717,Hojai,4843,Gandhimaidan APMC,25.90772823835766,93.18033305977889
AS,Assam,41,Jorhat,387,Jorhat APMC,26.77386452879333,94.23162197840831
AS,Assam,41,Jorhat,4267,Mariani APMC,26.646228645574787,94.2732159375192
AS,Assam,41,Jorhat,4268,Titabor APMC,26.518738384960322,94.08434190558935
AS,Assam,42,Kamrup,4265,Brahmaputra Private Market APMC,26.388917344868357,91.48351522840272
AS,Assam,42,Kamrup,4835,Fancy Bazaar APMC,26.180127876966946,91.76307455925799
AS,Assam,42,Kamrup,1714,Goreswar APMC,26.53879225326598,91.73600049614087
AS,Assam,42,Kamrup,23,P.O. Uparhali Guwahati APMC,26.123862110552878,91.68679754821675
AS,Assam,42,Kamrup,3668,Pamohi(Garchuk) APMC,26.07531599843369,91.65390189497145
AS,Assam,42,Kamrup,4772,Rangia Sub-Divisional Market Committee APMC,25.86916883215849,91.25430154028027
AS,Assam,42,Kamrup,4266,Sontoli APMC,26.21545152141965,91.130699692183
AS,Assam,43,Karbi Anglong,4269,Diphu APMC,25.846868589110947,93.40901198345904
AS,Assam,43,Karbi Anglong,4270,Manja APMC,25.937127197899493,93.32999160236248
AS,Assam,43,Karbi Anglong,4271,Sariahjan APMC,25.85818584201745,93.56501507403124
AS,Assam,44,Karimganj,1713,Karimganj APMC,24.508857653719193,92.42511430703273
AS,Assam,45,Kokrajhar,4272,Balajan Tiniali APMC,26.82864267341027,90.21143032561005
AS,Assam,45,Kokrajhar,4273,Dotma Bazar APMC,26.337726304246043,90.12920783449448
AS,Assam,45,Kokrajhar,4274,Gossaigaon APMC,26.501864776571846,90.0246558560463
AS,Assam,45,Kokrajhar,4276,Saraibil APMC,26.356646305141954,90.23560855876778
AS,Assam,45,Kokrajhar,4275,Serfanguri APMC,26.377246058994334,90.26213097606477
AS,Assam,46,Lakhimpur,4285,Anand Bazar APMC,27.02911504278029,94.23297096362299
AS,Assam,46,Lakhimpur,4286,Baginadi APMC,27.41601096716394,94.1983033174251
AS,Assam,46,Lakhimpur,4829,Bongolmara APMC,26.996424562425656,93.8837048303885
AS,Assam,46,Lakhimpur,4287,Ghilamara APMC,27.280381137034322,94.34493680874382
AS,Assam,46,Lakhimpur,4288,Gogamukh APMC,26.876337229022177,94.22719907218266
AS,Assam,46,Lakhimpur,4289,Kakoi Weekly Market APMC,27.121319648590447,94.12617032970697
AS,Assam,46,Lakhimpur,1708,North Lakhimpur APMC,27.312033741238245,94.04906807067347
AS,Assam,48,Morigaon,4277,Boralimari APMC,25.962562518947646,91.98387827561459
AS,Assam,48,Morigaon,4278,Burhagaon APMC,26.30191815181401,92.14943572390729
AS,Assam,48,Morigaon,4279,Jagiroad Dry Fish Market APMC,26.417734714846294,92.3450112487181
AS,Assam,48,Morigaon,3667,Kushtoli APMC,26.511950544193642,92.32013147864822
AS,Assam,48,Morigaon,4280,Laharighat APMC,25.976396644232494,92.23064138772496
AS,Assam,48,Morigaon,4281,Moirabari APMC,26.24234579807317,92.08721436728183
AS,Assam,49,Nagaon,4251,Ambagan APMC,26.581691728709202,92.95075521811579
AS,Assam,49,Nagaon,382,Dhing APMC,26.475089365109888,92.51730869376992
AS,Assam,49,Nagaon,4834,Doomdumia APMC,26.512432481063612,92.48650662821966
AS,Assam,49,Nagaon,4252,Haibargaon APMC,26.33722807676299,92.72248264238533
AS,Assam,49,Nagaon,1095,Lanka APMC,25.937387115750614,92.96289342868471
AS,Assam,50,Nalbari,4282,Dhamdhama APMC,26.50517323591622,91.5473321343718
AS,Assam,50,Nalbari,4283,Kumrikata APMC,26.324155463623047,91.69839133506437
AS,Assam,50,Nalbari,4284,Mukalmua APMC,26.30426409814203,91.36487807465288
AS,Assam,50,Nalbari,1711,Nalbari APMC,26.30282346022674,91.42966296890758
AS,Assam,52,Sibsagar,4831,Chairaideo APMC,27.34690367634603,94.79847766380314
AS,Assam,52,Sibsagar,4290,Moran APMC,26.78314581716834,94.49604973449412
AS,Assam,52,Sibsagar,1710,Sibsagar APMC,26.986641955731653,94.62891681176161
AS,Assam,52,Sibsagar,4291,Simalguri APMC,26.91818454403022,94.61896646828508
AS,Assam,52,Sibsagar,4292,Sonari APMC,27.092479616167516,95.20153187865809
AS,Assam,53,Sonitpur,4293,Bindukuri APMC,26.72632058096702,92.71036459934523
AS,Assam,53,Sonitpur,4830,Borsola APMC,26.555120194562765,92.38857087162707
AS,Assam,53,Sonitpur,1707,Dhekiajuli APMC,26.745617785857853,92.39590522925802
AS,Assam,53,Sonitpur,4836,Gohpur APMC,26.831094108525686,93.62757841165242
AS,Assam,53,Sonitpur,4838,Itakola APMC,26.796229001036494,92.96648319274124
AS,Assam,53,Sonitpur,4840,Mission Chariali APMC,26.621828257835197,92.72088473255697
AS,Assam,718,Sribhumi,4842,Banga Bazaar APMC,26.754457260174163,93.56324081227324
AS,Assam,718,Sribhumi,4844,Santar Bazaar APMC,26.6725802309245,93.25538676359258
AS,Assam,54,Tinsukia,4239,Bardhumsa APMC,27.58199381019227,95.28233799334055
AS,Assam,54,Tinsukia,4833,Digboi APMC,27.317998572165322,95.64993751805028
AS,Assam,54,Tinsukia,4839,Margerita APMC,27.408865235800157,95.79959378832238
AS,Assam,54,Tinsukia,4841,Sadia APMC,27.778873333409713,95.74513294817866
AS,Assam,54,Tinsukia,384,Tinsukia APMC,27.463103039725674,95.30932110746437
BI,Bihar,55,Araria,778,Arreria APMC,26.155436265595004,87.41802374029989
BI,Bihar,55,Araria,1484,Forbesganj APMC,26.235833728959776,87.36125167568096
BI,Bihar,55,Araria,3921,Raniganj APMC,26.048582686480515,87.41653091219155
BI,Bihar,56,Arwal,1479,Arwal APMC,25.096641435501766,84.74504060021532
BI,Bihar,57,Aurangabad,3923,Amba APMC,24.7359774200762,84.2267373799124
BI,Bihar,57,Aurangabad,394,Aurangabad APMC,24.866652068150998,84.49362404994845
BI,Bihar,57,Aurangabad,3922,Daunagar APMC,25.050386122345913,84.5369494794427
BI,Bihar,58,Banka,3925,Amarpur APMC,25.095956251767124,86.86212444230465
BI,Bihar,58,Banka,1493,Barahat APMC,24.853181628269056,86.99504295670195
BI,Bihar,58,Banka,3924,Rajaun APMC,25.08443893880196,86.94512377444715
BI,Bihar,59,Begusarai,3926,Balliah APMC,25.493124025895007,86.30360972783829
BI,Bihar,59,Begusarai,24,Begusarai APMC,25.504499343053848,86.1044988401262
BI,Bihar,59,Begusarai,1491,Teghra APMC,25.413784031611094,85.97847997692561
BI,Bihar,60,Bhagalpur,25,Bhagalpur APMC,25.222094250590526,86.99655806546339
BI,Bihar,60,Bhagalpur,3927,Bihpur APMC,25.392440981273385,87.06987718353618
BI,Bihar,60,Bhagalpur,1489,Kahalgaon APMC,25.303606144323282,87.17422989857076
BI,Bihar,60,Bhagalpur,3928,Naugachiya APMC,25.320016365894908,87.03147794918465
BI,Bihar,61,Bhojpur,392,Aarah APMC,26.129714807265646,86.28340925721484
BI,Bihar,61,Bhojpur,3929,Bihiya APMC,25.544113302513477,84.37546707875718
BI,Bihar,61,Bhojpur,3930,Piro APMC,25.348500992843398,84.38971291048662
BI,Bihar,62,Buxar,3932,Brahmpur APMC,25.629115304530565,84.3259319359243
BI,Bihar,62,Buxar,393,Buxur APMC,25.55878023739369,84.11275679340238
BI,Bihar,62,Buxar,3931,Dumarao APMC,25.53542217361256,84.18417968739097
BI,Bihar,63,Chhapra,26,Chhapra APMC,25.783616504357273,84.71431591681828
BI,Bihar,64,Darbhanga,3934,Bahadurpur (Ekmi Ghat) APMC,25.136041841889273,85.69592821871791
BI,Bihar,64,Darbhanga,3933,Benipir APMC,26.146876215745298,86.11969702771066
BI,Bihar,64,Darbhanga,1501,Biraul APMC,25.96135490211415,86.24254740538976
BI,Bihar,64,Darbhanga,27,Darbhanga APMC,26.129022112534177,85.8221128729477
BI,Bihar,65,East Champaran/ Motihari,1499,Chakia APMC,26.646557989607317,84.90336297959576
BI,Bihar,65,East Champaran/ Motihari,3942,Madhuban APMC,26.58624926934095,84.9162310950261
BI,Bihar,65,East Champaran/ Motihari,402,Motihari APMC,26.666774065811982,84.9065018450365
BI,Bihar,65,East Champaran/ Motihari,3943,Raxaul APMC,26.75283655068961,84.91955442044618
BI,Bihar,66,Gaya,32,Gaya APMC,24.76061925065678,85.0047681552704
BI,Bihar,66,Gaya,3935,Tekari APMC,24.932150829107243,84.86104539098004
BI,Bihar,67,Gopalgang,1482,Gopalganj APMC,26.424839712333096,84.46561731921281
BI,Bihar,68,Jamui,1494,Jamui APMC,24.745068221632664,86.28702534188056
BI,Bihar,68,Jamui,3936,Sikandara APMC,24.98017239086508,86.03653002147914
BI,Bihar,69,Jehanabad,1478,Jehanabad APMC,25.169923218881948,84.87267878363474
BI,Bihar,70,Kaimur/Bhabhua,3941,Kaimur APMC,25.112407286536293,83.61670039131948
BI,Bihar,70,Kaimur/Bhabhua,1480,Mohana APMC,25.175271539554764,83.66721291972698
BI,Bihar,71,Kaithar,3938,Barari APMC,25.56536521683418,87.44030016158348
BI,Bihar,71,Kaithar,1487,Barsoi APMC,25.597325881693564,87.88959977424756
BI,Bihar,71,Kaithar,3937,"Gerabari, Korha Block APMC",25.88777522610528,87.67269237398216
BI,Bihar,71,Kaithar,34,Katihar APMC,25.63597307653891,87.64132429815518
BI,Bihar,72,Khagaria,403,Khagaria APMC,25.564526958973335,86.76316637062162
BI,Bihar,72,Khagaria,3939,Mansi Mandi APMC,25.38547469336775,86.71553667332829
BI,Bihar,73,Kishanganj,1486,Bahadurganj APMC,26.27039878181866,87.70767033268842
BI,Bihar,73,Kishanganj,398,Kishanganj APMC,26.35134432673757,87.94827020627395
BI,Bihar,73,Kishanganj,1500,Thakurganj APMC,26.410963396216093,88.12337884857523
BI,Bihar,74,Luckeesarai,1490,Lakhisarai APMC,25.205846248489337,86.12427902937476
BI,Bihar,74,Luckeesarai,3940,Surjyagarha APMC,24.76856933655912,86.2321920377863
BI,Bihar,75,Madhepura,1605,Bihariganj APMC,25.69837513661926,86.95782430860842
BI,Bihar,75,Madhepura,3944,Murliganj APMC,25.935273327354643,86.84734407934786
BI,Bihar,75,Madhepura,1496,Singheswarsthan APMC,25.529599319934388,87.11204309405612
BI,Bihar,76,Madhubani,3945,Benipatti APMC,26.482218822483496,85.93892565179176
BI,Bihar,76,Madhubani,1498,Jahajharpur APMC,26.461077301846426,85.11857150677005
BI,Bihar,76,Madhubani,1497,Jainagar APMC,26.611079026199462,86.19553086337713
BI,Bihar,76,Madhubani,35,Madhubani APMC,26.39509309174908,86.25129123422803
BI,Bihar,77,Munghair,399,Munghair APMC,25.945805214793676,85.76808953220267
BI,Bihar,78,Muzaffarpur,3946,Bhagwanpur Mandi APMC,26.390476644531205,85.37819984653635
BI,Bihar,78,Muzaffarpur,36,Muzaffarpur APMC,26.071430853145717,85.50231821809327
BI,Bihar,79,Nalanda,390,Biharsharif APMC,25.185033335384443,85.52099015299079
BI,Bihar,79,Nalanda,3947,Harnaut APMC,25.33512840992693,85.62505783196515
BI,Bihar,80,Nawada,1096,Nawada APMC,24.76477286790635,85.53206809570642
BI,Bihar,80,Nawada,3948,Rajauli APMC,24.62090358939653,85.51192765284826
BI,Bihar,81,Patna,391,Bihta APMC,25.635107033492922,85.08584623035476
BI,Bihar,81,Patna,389,Danapur APMC,25.561595319434804,85.06021590214738
BI,Bihar,81,Patna,1477,Mokama APMC,25.475510953717393,85.90971949696991
BI,Bihar,81,Patna,37,Patna (Musallahpur) APMC,25.733579438474962,85.00821126172707
BI,Bihar,81,Patna,38,Patna City APMC,25.623590085796216,85.16985748192052
BI,Bihar,82,Purnea,3949,Bhawanipur APMC,25.478542586031413,87.21669843741338
BI,Bihar,82,Purnea,39,Gulabbagh APMC,26.560909722776042,86.43287596216454
BI,Bihar,82,Purnea,1485,Kaswa APMC,25.85480356952626,87.53918695479084
BI,Bihar,83,Rohtas,3952,Dehri APMC,24.636699752588715,83.9350610527897
BI,Bihar,83,Rohtas,3951,Kochas (Balthari) APMC,24.78385653749727,84.00627106500141
BI,Bihar,83,Rohtas,1481,Natwar APMC,25.18137653139375,84.17896574870116
BI,Bihar,83,Rohtas,776,Nokha APMC,25.036557487850928,84.0093641606931
BI,Bihar,83,Rohtas,41,Sasaram APMC,24.913352911991478,84.03667389225656
BI,Bihar,83,Rohtas,3950,Vikramganj APMC,25.290512092567354,84.31517042368026
BI,Bihar,84,Saharsa,400,Saharsa APMC,25.847876749865407,86.59701300936436
BI,Bihar,85,Samastipur,396,Saidpurhat APMC,25.85058039615687,85.93292824292044
BI,Bihar,85,Samastipur,395,Samastipur APMC,25.765565953020836,85.82732607624607
BI,Bihar,85,Samastipur,3953,Tajpur APMC,25.8365123305523,85.63948205464519
BI,Bihar,86,Saran,3954,Sonpur APMC,25.667940355369534,85.19321848841729
BI,Bihar,87,Sheikhpura,3955,Barbigha APMC,25.24728410354837,85.72477327748813
BI,Bihar,87,Sheikhpura,1492,Shekhpura APMC,25.09096405484553,85.85126148653602
BI,Bihar,88,Sheohar,3956,Sheohar APMC,26.57303154884404,85.42883750099796
BI,Bihar,89,Sitamarhi,397,Sitamarhi APMC,26.598957050980843,85.50827116126425
BI,Bihar,90,Siwan,3957,Maharjganj APMC,26.1854114251131,84.50578838077949
BI,Bihar,90,Siwan,42,Siwan APMC,26.153650429461656,84.35288415005269
BI,Bihar,91,Supaul,1488,Birpur APMC,26.543505132960746,87.03188586608584
BI,Bihar,91,Supaul,1495,Supaul APMC,26.20273726022579,86.85846759330668
BI,Bihar,91,Supaul,3958,Triveniganj APMC,26.205288377040766,86.93505618192422
BI,Bihar,92,Vaishali,401,Hajipur APMC,25.71744426632612,85.2020123640138
BI,Bihar,92,Vaishali,3960,"Jaitipir Mandi, Lalganj block APMC",25.68280901812649,85.3605474960244
BI,Bihar,92,Vaishali,3961,"Parsoniya Mandi, Mahua block APMC",25.799568023809936,85.42000182452304
BI,Bihar,93,West Chambaran,777,Bettiah APMC,26.761670584061942,84.4195670958197
BI,Bihar,93,West Chambaran,1483,Narkatiaganj APMC,27.129476287696047,84.40400378625506
BI,Bihar,93,West Chambaran,3959,Ramnagar APMC,27.296826964960154,84.25006630504367
CH,Chandigarh,94,Chandigarh,44,Chandigarh (F&V) APMC,30.468841734676918,76.63935936881552
CH,Chandigarh,94,Chandigarh,43,Chandigarh(Grain/Fruit) APMC,30.423403182525966,76.67959538401615
CG,Chattisgarh,95,Balod,407,Balod APMC,21.58270512696321,82.3379403872409
CG,Chattisgarh,95,Balod,3203,Dondi APMC,20.504784368938754,81.22545908374092
CG,Chattisgarh,95,Balod,3202,Dondilohara APMC,20.799168143842223,81.12445700617884
CG,Chattisgarh,95,Balod,3204,Gurur APMC,20.763865758655413,81.42803860736768
CG,Chattisgarh,96,Balodabazar,2371,Balodabazar APMC,21.664734578556807,82.15085902820547
CG,Chattisgarh,96,Balodabazar,404,Bhatapara APMC,21.468036780960954,82.1671068750872
CG,Chattisgarh,96,Balodabazar,2370,Bhatgaon APMC,21.85070707162624,81.95563227483855
CG,Chattisgarh,96,Balodabazar,2056,Kasdol APMC,21.50643021582354,82.13811065940489
CG,Chattisgarh,96,Balodabazar,3168,Palari APMC,21.769903972805736,81.99907818638214
CG,Chattisgarh,96,Balodabazar,3169,Pangaon APMC,21.80005238177439,81.99312111113521
CG,Chattisgarh,96,Balodabazar,3172,Sarsiwan APMC,22.061580288240066,82.26007813563612
CG,Chattisgarh,96,Balodabazar,3165,Simga APMC,21.496996793605238,82.12993903512131
CG,Chattisgarh,97,Balrampur,3241,Bariya APMC,23.172049757339593,83.23888390422687
CG,Chattisgarh,97,Balrampur,2391,Kusmee APMC,23.426909913628798,83.93818143011983
CG,Chattisgarh,97,Balrampur,3242,Rajpur APMC,23.399008578698552,83.27556736970362
CG,Chattisgarh,97,Balrampur,2387,Ramanujganj APMC,23.89829983870988,83.52852701009274
CG,Chattisgarh,98,Bastar,3250,Bastar APMC,19.25155657216749,81.18293588657527
CG,Chattisgarh,98,Bastar,3252,Devda APMC,20.040126671498726,80.63806895273466
CG,Chattisgarh,98,Bastar,417,Jagdalpur APMC,19.208708332227154,82.08745819527446
CG,Chattisgarh,98,Bastar,3247,Jaitgiri APMC,19.355223658528434,82.08258548146888
CG,Chattisgarh,98,Bastar,3251,Karpawand APMC,19.342805259453375,82.10678131323562
CG,Chattisgarh,98,Bastar,3246,Lohandiguda APMC,19.087419310599564,81.66946311833412
CG,Chattisgarh,98,Bastar,3248,Muli APMC,19.3713778436141,81.99911801274928
CG,Chattisgarh,98,Bastar,3249,Tokapal APMC,18.961368361305666,81.95129974162829
CG,Chattisgarh,99,Bemetara,2061,Bemetara APMC,21.685853096535453,81.42623890020856
CG,Chattisgarh,99,Bemetara,3466,Bemetara(Navagarh) APMC,21.936776452411856,81.67438244272897
CG,Chattisgarh,99,Bemetara,3465,Bemetara(Thankhamaria) APMC,21.850968020931518,81.36187133930832
CG,Chattisgarh,99,Bemetara,3207,Berla APMC,21.49647183949587,81.52165214767604
CG,Chattisgarh,99,Bemetara,3519,Dadhi APMC,21.96797480527003,81.45415403099844
CG,Chattisgarh,99,Bemetara,3206,Saja APMC,21.652925291971094,81.2317618838281
CG,Chattisgarh,99,Bemetara,3209,Sambalpur (Bemetra) APMC,21.935366028929703,81.73278498659936
CG,Chattisgarh,100,Bijapur,3273,Bharamgarh APMC,19.044265511189106,80.84602463772849
CG,Chattisgarh,100,Bijapur,2397,Bhopalpattnam APMC,18.983701833521156,80.48595220058631
CG,Chattisgarh,100,Bijapur,2396,Bijapur APMC,18.800304871360954,80.90862191882643
CG,Chattisgarh,101,Bilaspur,3216,Bartori APMC,21.9843331750926,82.25153078274307
CG,Chattisgarh,101,Bilaspur,3217,Beltara APMC,22.112255705203925,82.17555056252674
